"title","url","classification"
"La scienza della fiacca (4x)","https://api.nga.gov/iiif/0ba9b40c-22ed-48a4-88ba-24c6541b360d/full/!200,200/0/default.jpg","Painting"
"A Crow Chief at His Toilette","https://api.nga.gov/iiif/0bb3a526-1b8b-465f-9fe5-0701b54c3cb3/full/!200,200/0/default.jpg","Painting"
"Camanchees Moving","https://api.nga.gov/iiif/0bdddddc-a323-44c0-a46c-61b6e910d35c/full/!200,200/0/default.jpg","Painting"
"Alexander Condemning False Praise","https://api.nga.gov/iiif/0bb603e2-cced-4596-9d94-c5caec56d680/full/!200,200/0/default.jpg","Painting"
"The Artist's Daughter with a Parakeet","https://api.nga.gov/iiif/0c1e8841-54d8-4457-9454-72d7a6268251/full/!200,200/0/default.jpg","Painting"
"My James","https://api.nga.gov/iiif/0c03d477-514e-48d7-925d-d2095acfe2fd/full/!200,200/0/default.jpg","Painting"
"Untitled (four figures in a plaza)","https://api.nga.gov/iiif/0c4516de-06f9-466e-a101-0f37d371c2bd/full/!200,200/0/default.jpg","Painting"
"Twelfth Station","https://api.nga.gov/iiif/0bf17aee-ff32-41f2-bb9a-7fdd9ae2e38d/full/!200,200/0/default.jpg","Painting"
"The Despair of Cephalus","https://api.nga.gov/iiif/0bf76911-4312-49ee-bc1a-bdd8c00beb6f/full/!200,200/0/default.jpg","Painting"
"Boston and North Chungahochie Express","https://api.nga.gov/iiif/5fb26378-e5e6-4e40-a08a-900d4c5f4564/full/!200,200/0/default.jpg","Painting"
"Still Life","https://api.nga.gov/iiif/0c30ee8d-6692-450e-8d82-8d40e27c1d1a/full/!200,200/0/default.jpg","Painting"
"A Sunburst Restrained","https://api.nga.gov/iiif/0c45f816-d3ac-4f12-8402-84b67e941820/full/!200,200/0/default.jpg","Painting"
"Singerie: The Painter","https://api.nga.gov/iiif/0c47c30b-6850-49f1-aae2-669f7c1fbb54/full/!200,200/0/default.jpg","Painting"
"A Game of Hot Cockles","https://api.nga.gov/iiif/0c5e1eb1-cd12-45c5-9455-b287dd9dafbc/full/!200,200/0/default.jpg","Painting"
"Miss Nelly O'Brien","https://api.nga.gov/iiif/0cde1a5e-81c8-43c9-bfa8-46c4874cd18e/full/!200,200/0/default.jpg","Painting"
"Flower Beds in Holland","https://api.nga.gov/iiif/0ca8a5f5-f151-458e-a59b-a0d7dd84cde0/full/!200,200/0/default.jpg","Painting"
"Madonna and Child with Saints and Angels","https://api.nga.gov/iiif/0d202b87-f85d-418a-8462-da6bec43b714/full/!200,200/0/default.jpg","Painting"
"The Artist's Sister at a Window","https://api.nga.gov/iiif/0cf50763-ecf7-4c51-b70f-40de1187efba/full/!200,200/0/default.jpg","Painting"
"Procris and the Unicorn","https://api.nga.gov/iiif/0d13ec9b-daac-4768-8a3c-e7c79ded3a30/full/!200,200/0/default.jpg","Painting"
"Allegory of Freedom","https://api.nga.gov/iiif/0d7d9fb4-a3ff-42e4-93d3-90cbd89578e9/full/!200,200/0/default.jpg","Painting"
"Landscape in Auvergne","https://api.nga.gov/iiif/0d2988a3-7fab-4123-a6b9-31aea299f4b4/full/!200,200/0/default.jpg","Painting"
"View of Munich","https://api.nga.gov/iiif/0d58d762-f0e7-4980-ae43-9d2ba4885b59/full/!200,200/0/default.jpg","Painting"
"The Argonauts","https://api.nga.gov/iiif/4bcd88de-e755-46e5-b8a6-dc23e6a01d8f/full/!200,200/0/default.jpg","Painting"
"Cluster Sound Piece","https://api.nga.gov/iiif/0d99c12c-e719-455f-a96f-509c68e3833e/full/!200,200/0/default.jpg","Painting"
"The Name II","https://api.nga.gov/iiif/0d678bc0-141a-4ea7-a6b9-69f3bfe10ef9/full/!200,200/0/default.jpg","Painting"
"Cattleya Orchid and Three Hummingbirds","https://api.nga.gov/iiif/0dde1c3c-6c08-431d-85e2-7288c2c93f26/full/!200,200/0/default.jpg","Painting"
"The Last Supper","https://api.nga.gov/iiif/0db8b561-cb20-4940-bc13-3cf247f9c078/full/!200,200/0/default.jpg","Painting"
"The Dancing Couple","https://api.nga.gov/iiif/0dd57cd1-91db-4e04-a709-6fb236d266d1/full/!200,200/0/default.jpg","Painting"
"River Landscape","https://api.nga.gov/iiif/0ef454d7-7988-4044-81e3-38daf8dbf70e/full/!200,200/0/default.jpg","Painting"
"River Landscape","https://api.nga.gov/iiif/0e373a5e-718d-40a2-bc6b-47be1812459b/full/!200,200/0/default.jpg","Painting"
"An Ojibbeway Village of Skin Tents","https://api.nga.gov/iiif/0e58d57f-3e3e-42b4-908d-910f9e447ed1/full/!200,200/0/default.jpg","Painting"
"Little Girl with Flower Basket","https://api.nga.gov/iiif/0e5ffeec-831f-4d94-ab9c-7501713299a3/full/!200,200/0/default.jpg","Painting"
"A Young Man Holding a Staff","https://api.nga.gov/iiif/0e95a043-6d84-4cef-adf9-60f4084b2a44/full/!200,200/0/default.jpg","Painting"
"Quintilia Fischieri","https://api.nga.gov/iiif/0ef7daea-db7f-4ffa-93eb-e3e4b63b213d/full/!200,200/0/default.jpg","Painting"
"A Miracle of Saint Francis of Paola","https://api.nga.gov/iiif/0dc154b8-7939-491d-92e2-56c74a427fd5/full/!200,200/0/default.jpg","Painting"
"A North East Headland","https://api.nga.gov/iiif/0dff6c29-1e00-45cb-90ba-49a8ef600e15/full/!200,200/0/default.jpg","Painting"
"Ville-d'Avray","https://api.nga.gov/iiif/0e7c839a-01d9-4d59-a7e8-be8376cda647/full/!200,200/0/default.jpg","Painting"
"White acrylic paint on white and blue striped cloth","https://api.nga.gov/iiif/0e827a6a-c7f6-4e45-bc55-2cb30f216f5f/full/!200,200/0/default.jpg","Painting"
"Bivouac of a Sioux War Party","https://api.nga.gov/iiif/0ed8840a-1ea6-47a5-ac03-ee76e0f773a9/full/!200,200/0/default.jpg","Painting"
"Apollo and Marsyas","https://api.nga.gov/iiif/0f0cf343-d7ed-4c1b-a83b-4a677db0b15b/full/!200,200/0/default.jpg","Painting"
"Buffalo Chase, with Accidents","https://api.nga.gov/iiif/0ee4ce32-e06d-463a-9c37-a1390168525e/full/!200,200/0/default.jpg","Painting"
"Catherine Brower","https://api.nga.gov/iiif/0f419c7c-d4e0-46d5-a9f0-45b6fb47f0ea/full/!200,200/0/default.jpg","Painting"
"William Walton","https://api.nga.gov/iiif/0f284575-88ad-4035-bc31-5b3636194d34/full/!200,200/0/default.jpg","Painting"
"Self-Portrait","https://api.nga.gov/iiif/0f52755d-9ee5-4f0e-a165-5356c1829a58/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/0f69b7f4-61fa-4a74-a4e5-488980a2a33d/full/!200,200/0/default.jpg","Painting"
"The Triumph of Camillus","https://api.nga.gov/iiif/0fc0bb7e-42d2-4813-baf0-311b0bab96e2/full/!200,200/0/default.jpg","Painting"
"Study for Homage to the Square: Light Rising","https://api.nga.gov/iiif/53f8c727-06a1-4fd5-93a2-90d2c3491777/full/!200,200/0/default.jpg","Painting"
"Ball Playing among the Sioux Indians","https://api.nga.gov/iiif/0fde9edf-0e38-4ca6-8e72-141593d6b151/full/!200,200/0/default.jpg","Painting"
"View from the Green, New Castle, Delaware","https://api.nga.gov/iiif/0fdf3afe-b139-4afe-959d-ae4c2e40a605/full/!200,200/0/default.jpg","Painting"
"Indian File - Iowa","https://api.nga.gov/iiif/0f949378-3a2e-4375-a909-27f8b9070678/full/!200,200/0/default.jpg","Painting"
"Memories","https://api.nga.gov/iiif/0fcd9850-455a-44a8-a1a5-8a57eb56c0bc/full/!200,200/0/default.jpg","Painting"
"Portrait of Vincent van Gogh","https://api.nga.gov/iiif/1034a430-14b9-494d-8b69-c135e592892f/full/!200,200/0/default.jpg","Painting"
"The Adoration of the Magi","https://api.nga.gov/iiif/0fd27212-b70a-4a0b-9e7c-ed0d8bbe7ebf/full/!200,200/0/default.jpg","Painting"
"Portrait of a Quaker","https://api.nga.gov/iiif/10134bcf-8281-4ac8-885c-54588dd068a0/full/!200,200/0/default.jpg","Painting"
"Street in Venice","https://api.nga.gov/iiif/101f6ae4-948e-4d84-923c-cdf4e37d2b36/full/!200,200/0/default.jpg","Painting"
"Mary Magdalene Comforted by an Angel","https://api.nga.gov/iiif/10b60beb-8b9f-480b-8734-7f00b20284d8/full/!200,200/0/default.jpg","Painting"
"Henry White","https://api.nga.gov/iiif/1050c145-2892-4679-be3f-43be5553a005/full/!200,200/0/default.jpg","Painting"
"The Trotter","https://api.nga.gov/iiif/108500f8-2ddd-4214-81ae-3bc6acadbff6/full/!200,200/0/default.jpg","Painting"
"Nymphenburg Palace, Munich","https://api.nga.gov/iiif/10bcac78-56cd-4f6c-8e42-886cee06c931/full/!200,200/0/default.jpg","Painting"
"Vase of Morning Glories","https://api.nga.gov/iiif/10400d8b-a987-48c4-99f2-5385dd5bfb1a/full/!200,200/0/default.jpg","Painting"
"The Basket","https://api.nga.gov/iiif/10817d7e-7a69-4980-98c4-761b721a38cb/full/!200,200/0/default.jpg","Painting"
"Tamaca Palms","https://api.nga.gov/iiif/10dcd16f-7fc6-4ac4-a93c-f77be29b39ec/full/!200,200/0/default.jpg","Painting"
"Random Overtone Piece","https://api.nga.gov/iiif/10fe1b3c-f7ab-440c-815f-10247d752b81/full/!200,200/0/default.jpg","Painting"
"Saint Jerome","https://api.nga.gov/iiif/119e0e08-4971-4d2f-b618-02b6b97a03dd/full/!200,200/0/default.jpg","Painting"
"The Proud Mother","https://api.nga.gov/iiif/110ebd1d-1816-4fc9-8ce3-5d97fa3eb3be/full/!200,200/0/default.jpg","Painting"
"Aquatic Drama","https://api.nga.gov/iiif/5f2badf0-ee43-45c3-8e87-705b034b4399/full/!200,200/0/default.jpg","Painting"
"Oarsmen at Chatou","https://api.nga.gov/iiif/1153f2b7-bfe6-4159-8ca4-211ce86564b1/full/!200,200/0/default.jpg","Painting"
"Home, Sweet Home","https://api.nga.gov/iiif/1155a052-5f8d-4168-80dc-750ca9c5e497/full/!200,200/0/default.jpg","Painting"
"Camanchees Lancing a Buffalo Bull","https://api.nga.gov/iiif/11a523b1-d1ad-45e7-a8a9-f6a3647ac119/full/!200,200/0/default.jpg","Painting"
"Hierarchical Birds","https://api.nga.gov/iiif/64a15bb2-5990-4fa2-aeda-e36b0fcd16fa/full/!200,200/0/default.jpg","Painting"
"Self-Portrait","https://api.nga.gov/iiif/11d4bc47-9511-42e3-a373-98e8e2db8962/full/!200,200/0/default.jpg","Painting"
"Harvest Scene in the Delaware Valley","https://api.nga.gov/iiif/11dc7010-58a3-465a-8134-7a08a563294a/full/!200,200/0/default.jpg","Painting"
"Abraham Kintzing","https://api.nga.gov/iiif/11b8ec3a-24cb-40f3-8602-4e46743001d5/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/11ff2860-5ef6-4c85-9794-f7f98c720354/full/!200,200/0/default.jpg","Painting"
"Three Creek Indians","https://api.nga.gov/iiif/11f46058-971d-47fe-9e0f-763722f5027d/full/!200,200/0/default.jpg","Painting"
"An Italianate Evening Landscape","https://api.nga.gov/iiif/125d79bc-0a09-4428-bfb2-ceaf995400cd/full/!200,200/0/default.jpg","Painting"
"Mandan War Chief with His Favorite Wife","https://api.nga.gov/iiif/121782f7-b1ac-424a-bc3a-46822d5184c8/full/!200,200/0/default.jpg","Painting"
"Paris, Rue de Parme on Bastille Day","https://api.nga.gov/iiif/1221571a-5a1e-427a-8092-e3525c06a218/full/!200,200/0/default.jpg","Painting"
"Head of a Man with Upturned Eyes","https://api.nga.gov/iiif/12ab44f6-fc2a-448b-8580-5953c7bb3957/full/!200,200/0/default.jpg","Painting"
"Café Singer","https://api.nga.gov/iiif/12754293-0e78-4975-b610-1625bd88f159/full/!200,200/0/default.jpg","Painting"
"Eliza R. Read","https://api.nga.gov/iiif/12b7623b-cc9d-4a18-8a7d-e9c58d153f97/full/!200,200/0/default.jpg","Painting"
"Self-Portrait","https://api.nga.gov/iiif/12b0af4f-3362-48b3-a332-0ef119b4cbad/full/!200,200/0/default.jpg","Painting"
"Three Young Chinook Men","https://api.nga.gov/iiif/12b35b33-cbe7-43d9-9120-6e94baa210b5/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/12f671c7-d34a-4565-9f18-85902a160a2b/full/!200,200/0/default.jpg","Painting"
"Lady with a Dog","https://api.nga.gov/iiif/12fe2768-f444-4d16-a86b-1ddc5bd01423/full/!200,200/0/default.jpg","Painting"
"A Procurator of Saint Mark's","https://api.nga.gov/iiif/12f2f639-76c5-4f99-be62-9f2f5d0e9c2c/full/!200,200/0/default.jpg","Painting"
"Castle Gondolfo, Lake Albano, Italy","https://api.nga.gov/iiif/12daec31-876f-46b1-8f0b-eff186efc4f3/full/!200,200/0/default.jpg","Painting"
"Antelope Shooting - Assinneboine","https://api.nga.gov/iiif/13243dff-d596-4855-91de-b8fd2f99423f/full/!200,200/0/default.jpg","Painting"
"La Salle Meets a War Party of Cenis Indians on a Texas Prairie.  April 25, 1686","https://api.nga.gov/iiif/132475be-828c-4c42-8b39-8da2aaaf0eae/full/!200,200/0/default.jpg","Painting"
"The Dogana and Santa Maria della Salute, Venice","https://api.nga.gov/iiif/132e789c-27da-4f54-a68d-3e2b691a9448/full/!200,200/0/default.jpg","Painting"
"Two Chippewyan Warriors and a Woman","https://api.nga.gov/iiif/1313cad3-c10d-43e9-ab17-d3ba840035b9/full/!200,200/0/default.jpg","Painting"
"Melon and Lemon","https://api.nga.gov/iiif/1316a088-4ba7-45c2-92d2-545bd78a7420/full/!200,200/0/default.jpg","Painting"
"The Old Violin","https://api.nga.gov/iiif/1312dab4-b852-44f8-92f6-472151626200/full/!200,200/0/default.jpg","Painting"
"Flock of Sheep","https://api.nga.gov/iiif/134c4058-f3ed-49bf-b325-b38ee5a3b9e6/full/!200,200/0/default.jpg","Painting"
"Long-Tailed Red Fox","https://api.nga.gov/iiif/13371c7c-eec7-4f29-be22-c0e0f63b5ffa/full/!200,200/0/default.jpg","Painting"
"The Cheyenne Brothers Starting on Their Fall Hunt","https://api.nga.gov/iiif/137e2b12-e15a-463a-8889-2289660f072f/full/!200,200/0/default.jpg","Painting"
"Consequence","https://api.nga.gov/iiif/14091d2e-6fe1-4750-ada4-60a070c0d5ae/full/!200,200/0/default.jpg","Painting"
"Luke White","https://api.nga.gov/iiif/136d279f-0ff2-4187-99ab-76dfc201d311/full/!200,200/0/default.jpg","Painting"
"John Peck","https://api.nga.gov/iiif/14054092-8624-4abc-a58b-dad4a9d8f768/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/13e0eb50-4fed-4f45-aea1-a9c2d49c0c8e/full/!200,200/0/default.jpg","Painting"
"Four Fuegian Indians","https://api.nga.gov/iiif/1414fb0f-736b-470f-a6c4-f17c8d4b450a/full/!200,200/0/default.jpg","Painting"
"Number 5 (Red Wall)","https://api.nga.gov/iiif/14412659-44b4-4333-ae75-2ffdea42f6a2/full/!200,200/0/default.jpg","Painting"
"The Artist's Wife Fishing","https://api.nga.gov/iiif/14223521-0253-4e09-8bee-1b16227bb53b/full/!200,200/0/default.jpg","Painting"
"Portrait of a Lady","https://api.nga.gov/iiif/144aadd7-af1c-4d1b-9427-a53b704718a7/full/!200,200/0/default.jpg","Painting"
"The Battle of Love","https://api.nga.gov/iiif/142d053c-f747-4414-afb6-132e67fa6960/full/!200,200/0/default.jpg","Painting"
"Amos Lawrence","https://api.nga.gov/iiif/1426be58-985d-499b-b579-d265b58bac56/full/!200,200/0/default.jpg","Painting"
"An Apachee Village","https://api.nga.gov/iiif/144ce4c9-3735-4318-b232-0215e799c309/full/!200,200/0/default.jpg","Painting"
"Dark Portrait","https://api.nga.gov/iiif/1465555b-8f73-4857-b013-2e678aab0738/full/!200,200/0/default.jpg","Painting"
"The Argonauts [left panel]","https://api.nga.gov/iiif/146ba3df-fd85-4dfc-afc8-e7310b1f8cec/full/!200,200/0/default.jpg","Painting"
"Abstract Heads","https://api.nga.gov/iiif/1483fbc3-8b1f-4b86-8d18-8411dfee9e90/full/!200,200/0/default.jpg","Painting"
"Crow Chief, His Wife, and a Warrior","https://api.nga.gov/iiif/14ab81bb-072d-405f-a397-7b7a850d67c9/full/!200,200/0/default.jpg","Painting"
"Pandora","https://api.nga.gov/iiif/14918d11-0824-4a85-aa84-579d9434d7dc/full/!200,200/0/default.jpg","Painting"
"Ill-Matched Lovers","https://api.nga.gov/iiif/14d71c42-140a-4a0f-8e65-c95ff7e4258b/full/!200,200/0/default.jpg","Painting"
"Flowers on a Window Ledge","https://api.nga.gov/iiif/1534dd35-2609-4ca4-b4e5-3eda9575695e/full/!200,200/0/default.jpg","Painting"
"Head of a Woman","https://api.nga.gov/iiif/14e5fa0d-73cf-46af-831f-656fb53a6411/full/!200,200/0/default.jpg","Painting"
"The Flags, Saint Mark's, Venice - Fête Day","https://api.nga.gov/iiif/15670129-c4b5-475a-a436-739d2c725921/full/!200,200/0/default.jpg","Painting"
"Peter A. B. Widener","https://api.nga.gov/iiif/157279f0-8e4e-405d-9c4a-5250b47b2e14/full/!200,200/0/default.jpg","Painting"
"New York Harbor with Pilot Boat ""George Washington""","https://api.nga.gov/iiif/155aaf3e-9541-4c0a-8943-decebc32b740/full/!200,200/0/default.jpg","Painting"
"Wales","https://api.nga.gov/iiif/15a4db99-2ef8-4026-8754-ce59f33d63d8/full/!200,200/0/default.jpg","Painting"
"Procession by a Lake","https://api.nga.gov/iiif/1602b606-20ed-4862-b795-b962903a6e11/full/!200,200/0/default.jpg","Painting"
"Club Night","https://api.nga.gov/iiif/15ca024f-258c-4b46-a1c8-f30c008318e1/full/!200,200/0/default.jpg","Painting"
"The Niccolini-Cowper Madonna","https://api.nga.gov/iiif/159eeb88-fc3e-4a34-a80f-41887b5692c8/full/!200,200/0/default.jpg","Painting"
"Scenes from a Legend","https://api.nga.gov/iiif/16c261e7-6872-4897-9f0c-1992fa528104/full/!200,200/0/default.jpg","Painting"
"The Fall of Man [middle panel]","https://api.nga.gov/iiif/164a9f20-1d2e-49a7-be51-d1140c4dc098/full/!200,200/0/default.jpg","Painting"
"The Friar","https://api.nga.gov/iiif/164c7543-1c37-4c83-9628-161e371f7d59/full/!200,200/0/default.jpg","Painting"
"Ark of the Covenant","https://api.nga.gov/iiif/168f4a0e-ac11-4a26-9a72-2ebf7990bb4e/full/!200,200/0/default.jpg","Painting"
"Joseph Leman","https://api.nga.gov/iiif/168fa42b-4336-484d-bf66-e055c517e801/full/!200,200/0/default.jpg","Painting"
"Saint Jerome in the Wilderness","https://api.nga.gov/iiif/15f8d0fb-d3ac-487b-91b7-eaa4f4adac70/full/!200,200/0/default.jpg","Painting"
"Saint Peter, with Saint James Major [left panel]","https://api.nga.gov/iiif/1632458b-c6b1-43f5-802d-db2f6cb1fe03/full/!200,200/0/default.jpg","Painting"
"Road to Calvary","https://api.nga.gov/iiif/166c3c06-3b04-4131-95ac-6c7340e172c9/full/!200,200/0/default.jpg","Painting"
"Portrait of a Man in a Wide-Brimmed Hat","https://api.nga.gov/iiif/16707b5a-1217-4e98-8133-b3d552380b4a/full/!200,200/0/default.jpg","Painting"
"Infinity Nets Yellow","https://api.nga.gov/iiif/1675887c-c940-4286-91d9-a8cdb873d952/full/!200,200/0/default.jpg","Painting"
"President Bill Clinton","https://api.nga.gov/iiif/170a4314-9a87-4de0-8b07-387f13716e8f/full/!200,200/0/default.jpg","Painting"
"Rear Admiral George W. Melville","https://api.nga.gov/iiif/16d05854-8396-4363-b93f-850af672801a/full/!200,200/0/default.jpg","Painting"
"Hanging the Laundry out to Dry","https://api.nga.gov/iiif/16d3f97b-02d2-4b95-a6c6-41385098d873/full/!200,200/0/default.jpg","Painting"
"The Breton Wedding","https://api.nga.gov/iiif/16d9613b-9699-4f41-9e73-4a058f5261f7/full/!200,200/0/default.jpg","Painting"
"Marigolds and Tangerines","https://api.nga.gov/iiif/17104038-0a56-4fab-9410-42173fc02dd3/full/!200,200/0/default.jpg","Painting"
"Be II","https://api.nga.gov/iiif/16f9c288-f2c1-4ac9-a669-8922f382c7d3/full/!200,200/0/default.jpg","Painting"
"Tavern Scene","https://api.nga.gov/iiif/1740093e-a916-4cd2-b8ab-0b1d2fc1c9f4/full/!200,200/0/default.jpg","Painting"
"Bridge on the Saône River at Mâcon","https://api.nga.gov/iiif/173199d6-cab0-4c52-9d36-25da0c54f10e/full/!200,200/0/default.jpg","Painting"
"Flower Garden, Kneeling Woman with Hat","https://api.nga.gov/iiif/1736e707-7b63-437c-96be-4fedc953f010/full/!200,200/0/default.jpg","Painting"
"Untitled (Bolsena)","https://api.nga.gov/iiif/17276a23-09ca-487a-94b1-2739a74f7623/full/!200,200/0/default.jpg","Painting"
"Saint John the Evangelist","https://api.nga.gov/iiif/1776edff-237b-411e-b28e-940e253398c1/full/!200,200/0/default.jpg","Painting"
"Pavement, Cairo","https://api.nga.gov/iiif/174d294f-d2bd-4319-aada-9f217f2541ed/full/!200,200/0/default.jpg","Painting"
"High Bridge at Night, New York City","https://api.nga.gov/iiif/1751b321-4ea2-4253-aad6-82772d610e00/full/!200,200/0/default.jpg","Painting"
"The Bersaglieri","https://api.nga.gov/iiif/176c2119-2ada-4976-adbd-13699b122c10/full/!200,200/0/default.jpg","Painting"
"Breton Village","https://api.nga.gov/iiif/17707775-8562-416f-a470-3761a4ba0414/full/!200,200/0/default.jpg","Painting"
"The Bather","https://api.nga.gov/iiif/17dc4abd-c4dc-4dc5-b133-508d3e384f48/full/!200,200/0/default.jpg","Painting"
"Village near a Pool","https://api.nga.gov/iiif/17542e7c-e6cb-4010-b5d7-3a95ecb9cbe3/full/!200,200/0/default.jpg","Painting"
"Village at the Water's Edge","https://api.nga.gov/iiif/17b39e53-84e8-4979-a49d-1a11d6ce96b3/full/!200,200/0/default.jpg","Painting"
"On the Terrace","https://api.nga.gov/iiif/1804fdc0-8b6a-44ab-8db5-ab29d8cfa1b0/full/!200,200/0/default.jpg","Painting"
"Tobias and the Angel","https://api.nga.gov/iiif/17b4aa42-79e9-4356-8231-9299f1c3a279/full/!200,200/0/default.jpg","Painting"
"The Church of San Trovaso, Venice","https://api.nga.gov/iiif/17efa715-f906-4eb0-a9cc-6f9895f4d5d4/full/!200,200/0/default.jpg","Painting"
"Salmon Spearing - Ottowas","https://api.nga.gov/iiif/180769c9-d4bc-4756-951c-c384651be9ac/full/!200,200/0/default.jpg","Painting"
"Lady Cunliffe","https://api.nga.gov/iiif/1837f815-beca-415c-82ef-d752fdb9e8fc/full/!200,200/0/default.jpg","Painting"
"Mrs. Elizabeth Noyes Denison","https://api.nga.gov/iiif/18253734-42df-40d0-b549-a2ba912f26a4/full/!200,200/0/default.jpg","Painting"
"Girl with a Flute","https://api.nga.gov/iiif/1829584c-abf5-4c25-9977-8d13687a7406/full/!200,200/0/default.jpg","Painting"
"Still Life with Fruit / Gooseberries in a Bowl","https://api.nga.gov/iiif/183eace1-0fdc-46be-9fa7-8c833c568919/full/!200,200/0/default.jpg","Painting"
"Wild Cattle Grazing on the Pampa del Sacramento","https://api.nga.gov/iiif/187836b6-fecf-43b9-8bd9-d8a65a8d4187/full/!200,200/0/default.jpg","Painting"
