,title,image_id,medium_display
229,The Roman Forum,da5344ed-3791-97e8-8cf3-0bc4adaa8a74,Etching on ivory laid paper
230,Scene of Brigands,f968cd03-2cd3-89f5-4bad-68016ce4b78c,Etching in black on ivory laid paper
231,Harbor Scene with Rising Sun,4ef47b26-9cb3-2c4d-48a6-524bf01b1040,Etching on ivory laid paper
232,The Herd Returning in Stormy Weather,d73177b0-fccc-4caa-d39b-549fa390eb71,Etching on ivory laid paper
233,The Cowherd,6b99e4a6-6346-0615-4dd1-b3517ea3de18,Etching on ivory laid paper
234,The Country Dance,fbae2bad-f5d4-a11b-9ad9-6f08ab88969d,Etching on ivory laid paper
235,The Dance on the River Bank,ff184b81-8589-6d46-3f2f-df54507bd351,Etching on ivory laid paper
236,The Four Goats,e30de8cd-6a79-1f1b-068a-2c7f9bd36935,Etching on ivory laid paper
237,The Ford,4a2453ca-9a39-8628-c9bc-91e317c583c5,Etching on ivory laid paper
238,The Cowherd,54d2643a-84fa-a704-4117-3ef2ed2c1e8a,Etching on ivory laid paper
239,Study for Pilgrims at Emmaus,fcfdff58-8608-8eef-37c4-7c0b1502cab8,"Pen and brown ink, with brush and brown wash, and lead white (discolored), on buff laid paper"
240,Sketch of Foliage and Branches,6350c51d-9533-ac1e-90ec-7434b69ddc9d,"Black chalk, white and gray gouache, on tan laid paper, laid down on perimeter to cream wove card"
241,Beauford Delaney,49b11242-2e0d-468e-1c67-127992fd0b89,Charcoal on cream laid paper
242,The White Place in Sun,a5b8d8f3-79a4-6ee4-bf3e-ce143cc9d2fd,Oil on canvas
243,Spring,ba74b990-fc26-64fd-4704-328e99e1eef8,Oil on canvas
244,Road - Mesa with Mist,f6517995-3f7b-4499-1214-33496c4b471c,Oil on canvas
245,"Peru - Machu Picchu, Morning Light",67b6776b-09df-bf71-72e9-5b43446906b4,Oil on canvas
246,Abiquiu Sand Hills and Mesa,c7f347b6-2ec2-0d73-8a79-5c83e4d49c38,Oil on canvas
247,Red Hills with Flowers,dc49268e-ecd0-6603-67f7-aad81769bda2,Oil on canvas
248,Mule Skull with Turkey Feather,9cd51577-1547-b022-3995-fd2a87e64219,Graphite on ivory wove paper
249,Sky above Clouds IV,8fa4d1dd-b05f-eb8d-b83f-7b5dd65642db,Oil on canvas
250,Red and Pink Rocks and Teeth,ded89c7f-e204-d5de-f60a-53de3d28e69a,Oil on canvas
251,White Shell with Red,26e287ce-fc2a-7fc8-25c8-96540772c8cb,Pastel on wood pulp laminate board
252,From a Day with Juan IV,9a342ab4-d9a6-1187-9fe8-54886fd45620,Oil on canvas
253,Black Rock with Blue Sky and White Clouds,544501c8-c144-000b-7165-f7a0b15b899d,Oil on canvas
254,It Was Yellow and Pink III,2933251d-c4a9-d961-a702-af5d1e10ea3d,Oil on canvas
255,Ballet Skirt or Electric Light,bbb8539a-5d43-0c6b-ca68-61adcb08c370,Oil on canvas
256,Cow's Skull with Calico Roses,2d695bad-1205-6185-c3aa-3fd42210dbf9,Oil on canvas
257,"Black Cross, New Mexico",86729761-235c-c900-5c07-2d0bdbe38947,Oil on canvas
258,The Black Place,0d8382f8-b876-8c93-c88b-2e89b4f0d2d9,Oil on canvas
259,Yellow Hickory Leaves with Daisy,b3688c8c-06f2-2a35-56bb-19de1a05344e,Oil on canvas
260,"Green Mountains, Canada",e358588d-f0b2-69a2-5b26-7d8594687a29,Oil on canvas
261,The Zone (Outside the City Walls),dbb031cc-7171-448a-23bb-bfbdb3b021fa,Black conte crayon on cream laid paper
262,"Three Boats in Harbor, San Vigilio",57babddc-d879-16e5-5fb6-ea83ff05f21a,Oil on canvas
263,Syrian Goats,76558ea3-64d4-2c8b-983b-a2516ab0df7a,Oil on canvas
264,Harriett Pullman Carolan,d0e4422c-86b6-988f-9b11-32faaf900354,Charcoal on cream laid paper
265,Under the Cypress Trees at Corfu,0ecffa20-c6fd-84be-7ac6-3bf5e4373f2e,Oil on canvas
266,Girl in Spanish Costume,52270042-a6c0-d325-72b7-53a83d3f40c2,Watercolor on ivory wove paper
267,Landscape,3ccdfe37-97e5-4849-2ee9-aef8e7e27595,Black Conté crayon on off-white laid paper
268,Academic Male Nude,eb7b39dd-a13c-f7b9-463c-7446d29e3ab5,"Black Conté crayon, black chalk, and charcoal, with stumping and erasing, on cream laid paper"
269,Madame Paul Escudier (Louise Lefevre),c6da9f8c-643b-f331-0f8f-a9b6a844caf6,Oil on canvas
270,Mrs. Charles Deering (Marion Denison Whipple),60d5826b-aaa0-68ba-9d6c-fc0bc55c2227,Oil on canvas
271,Portrait of Charles Deering,e810d27d-57d8-89d0-49a6-87b1bbc68174,Oil on canvas
272,Trees (study for La Grande Jatte),4ee92f52-d821-a065-5c96-5d1be5bf1e7d,"Black Conté crayon, on white laid paper, laid down on cream board"
273,Roses in a Vase,a153e6ac-16fa-88f3-4984-f96ee6e7353b,"Black Conté crayon on ivory laid paper, discolored to tan, edge mounted on tan wove paper"
274,Woman Walking with a Parasol (study for La Grande Jatte),6fc5b353-05d5-82e4-06ee-0ad985f9f091,Conté crayon on cream laid paper
275,Seated Woman with a Parasol (study for La Grande Jatte),8769be30-7bda-37f2-16a8-30e5396d47dc,Black Conté crayon on ivory laid paper
276,Fountain of Neptune,15339910-f650-d1ff-2044-1fda9d447574,Oil on board
277,"The Patio, Vizcaya",ca181775-ae45-04d6-436e-19ab955bbd87,Watercolor over graphite on ivory wove paper
278,"The Terrace, Vizcaya",2a506cb7-862a-7e8f-1c51-6babd6a380a0,Watercolor and opaque watercolor with wax resist and scraping on ivory wove paper
279,"The Loggia, Vizcaya",97ac2988-428b-e1c2-4227-83ea8941fe9e,Watercolor and opaque watercolor with wax resist over graphite on ivory wove paper
280,"The Basin, Vizcaya",cf6462bb-5e7a-1440-edca-0d47c0e6fc12,Watercolor with touches of opaque watercolor and wax resist over graphite on ivory wove paper
281,Study of Two Bedouins,8bc3f527-bd34-f951-5618-3500dd2ac665,Oil on canvas
282,Thistles,79b94ddd-e208-1993-01ab-98f75174fe88,Oil on canvas
283,Forest Scene,6f4297f5-36eb-6b88-2ee9-0964d85ab5a8,"Watercolor and opaque watercolor with scraping, over traces of graphite wove paper mounted on board"
284,Tarragona Terrace and Garden,931edccd-9a37-bfa7-d9a5-13d644956b40,Watercolor and opaque watercolor with printed paper fragments over traces of graphite on ivory wove paper
285,Life Study (Study of an Egyptian Girl),e6dd6199-c245-d1b4-a997-ce89eafb48ca,Oil on canvas
286,Rehearsal of the Pasdeloup Orchestra at the Cirque d'Hiver,f7ef1f0f-c5c9-6794-9283-2e7ebcde95cd,Oil on canvas
287,Bound Man (recto); Sketch of Bound Man (verso),abf56ad2-a03d-40b4-8679-3edff2e4dbbd,Charcoal with stumping and graphite (recto and verso) on cream laid paper
288,Seated Male Nude with Extended Leg (recto); Sketch of Kneeling Male Nude and Divided Circle (verso),951abdc5-b8a4-55a3-55f6-ab8331436c63,Charcoal (recto and verso) with stumping on ivory laid paper
289,Mrs. Charles Gifford Dyer (Mary Anthony),59221fa2-45f9-5674-4fbd-9da3eb648d68,Oil on canvas
290,Woman with a Muff,32b02a7c-7295-2def-86cc-b54de95ee7c4,"Black Conté crayon, with erasing, on ivory laid paper, laid down on cream laminate board"
291,Seated Male Nude,20262b84-da29-b0c0-3462-6c6460bd9c41,Charcoal with stumping on cream laid paper
292,Red Cross Our Day 1917,e7eb4b2b-07af-4f99-0418-786d4a5201f0,Lithograph in red on cream wove paper laid down on linen
293,Panel (Furnishing Fabric),ecff0a9a-8f9a-fe15-d506-d275e6c715d3,"Cotton, weft-float faced satin weave; screen printed"
294,"The Fountain, Villa Torlonia, Frascati, Italy",3f9aa9db-61e1-7060-fdb0-bfd7e41ddd08,Oil on canvas
295,Tree Trunks (study for La Grande Jatte),c78a286e-f65b-03be-584f-ce210905b1e6,Black Conté crayon on ivory laid paper
296,"Oil Sketch for ""La Grande Jatte""",d6c806d3-5a81-22c5-11fb-04100ed93838,Oil on panel
297,A Sunday on La Grande Jatte — 1884,1adf2696-8489-499b-cad2-821d7fde4b33,Oil on canvas
298,Water Carriers on the Nile,ffcef98d-6d38-dc75-65e6-cdff009f883c,Oil on canvas
299,"Final Study for ""Bathers at Asnières""",1db67905-d421-95bf-1e91-4b60dd776886,Oil on panel
300,An Artist at His Easel,645c2079-016a-998d-411f-b0869349d9c0,Watercolor over traces of graphite on ivory wove paper
301,Workmen at Carrara,f471b95a-2677-d98b-c449-bca661ab965e,Watercolor with touches of opaque watercolor and scraping over graphite on ivory wove paper
302,"Woodsheds, Tyrol",6bcff102-062f-1d3d-dbfe-25a240a2951a,Watercolor with scraping and wax resist over graphite on ivory wove paper
303,"Olive Trees, Corfu",d6a6ee14-75f4-c6b8-3d14-a0c0a8344be5,Watercolor and opaque watercolor with scraping and wax resist over graphite on ivory wove paper
304,Sketches of Legs and Feet,ea2a2d71-d080-7edf-50be-2950be4621b8,Charcoal with stumping and graphite on cream laid paper
305,"Seated Male Nude, Arms Uplifted",57a5a62e-5486-c44b-b7ca-f5450881dc5f,Charcoal with stumping on ivory laid paper
306,Mrs. George Swinton (Elizabeth Ebsworth),074c1b1b-fe92-01ce-9e62-cc99369142dd,Oil on canvas
307,Ivan Albright Collection,,"Holograph papers, typescript papers, printed papers, photocopies, bound scrapbooks, black and white photographic prints, color photographic prints, color transparencies, black and white glass negatives, black and white film negatives, ink drawings, graphite drawings, textiles and realia."
308,"Frame for Nude Woman, Full Body",6c61a614-0ca5-8fb6-ee15-0c24c5a36d1a,"Composite object of wood with metal, mirror shards, paint, and plastic"
309,"Nude Woman, Full Body",6c61a614-0ca5-8fb6-ee15-0c24c5a36d1a,"Watercolor with crayon and glue layered on wove paper, laid down on board, in artist's frame"
310,"""And the day ran into the night, memories...""",0ec05d88-b2a9-3c61-6b22-d1c0c5519fb6,Pastel and gouache on gray wove paper
311,Self-Portrait (Ancient Eyes),4941e63d-8d80-d478-463f-c5da6be80dbf,Etching on ivory wove paper
312,Self-Portrait,5d76160a-5fdd-5e4f-c623-f74f5ccb0089,Brass plate for drypoint
313,Self-Portrait - The Last Etching,6f37aa0d-894c-42a8-339f-a1151cca3e4f,Copper plate for drypoint
314,Unknown Subject,c7e048cb-cd5b-3352-7859-30969575df74,Copper plate for drypoint
315,"Near Eromsoe, Norway",0d314f6f-2a57-19df-99e6-dd4dc1affac9,Brass plate for drypoint
316,Dorian Gray,f05cbe93-769d-6a5a-8c52-5b5434d68149,Gouache on silk
317,Three Love Birds,ec28c409-d317-1781-fddf-63a4695af6aa,Lithograph from a zinc plate on ivory wove paper
318,Woods at Deerfield,f917426d-91be-838a-b9cc-fe3e02e4c3bf,Lithograph on ivory wove paper
319,"Corea, Maine",38907da8-1417-3ef3-30d0-ae1a9f9aee8b,Lithograph on zinc on ivory wove paper
320,Self-Portrait (No. 20),976104ad-bdb4-52fa-1e26-ef2c9e9a4605,"Pastel, graphite, and colored pencil on hardboard"
321,Self-Portrait (No. 19),cd1c6936-b2b0-3d8f-5622-59d0f2d0d62e,Colored pencil and graphite on hardboard
322,Self-Portrait (No. 18),3ff63396-f67a-15c8-8e0e-c0c68f2eb65d,Colored pencil on hardboard
323,Self-Portrait (No. 17),020ac0c4-bc6d-17a9-ad66-395411824d54,"Charcoal, black crayon, and graphite on hardboard"
324,Self-Portrait (No. 16),d618e310-7d27-ff22-e400-de8892b5befc,Oil on hardboard
325,Self-Portrait (No. 15),7fe66053-06cf-e765-27c3-fdff1b402acf,"Charcoal, colored pencils, and black crayon on hardboard"
326,Self-Portrait (No. 14),da983b4b-3b34-4007-2488-93a59191d435,"Charcoal, white chalk, and colored pencil on hardboard"
327,Self-Portrait (No. 13),6dc1f7e0-37e4-137a-04f4-a3940a317420,Oil on hardboard
328,Self-Portrait (No. 12),80441fc3-1875-593e-72ab-2ce8d003259f,Oil on hardboard
329,Self-Portrait (No. 11),f585cf0c-8161-45e2-2367-fe79e8f8dd4d,Charcoal and pastel on hardboard
330,Self-Portrait (No. 10),644a2dc5-cb8b-1f3d-6d61-40f5686c3c5e,Oil on hardboard
331,Self-Portrait (No. 9),3f5cef34-b731-21fc-4690-314c02609cfb,Pastel on hardboard
332,Self-Portrait (No. 8),fa91ef56-4966-eafb-ca91-ff9a2fca434f,Oil and graphite on hardboard
333,Self-Portrait (No. 7),92be3ee7-c277-23a2-62b5-a1db3d9d1830,Charcoal on hardboard
334,Self-Portrait (No. 6),4d3b1a91-4928-8276-e04c-3bc1c0fb751c,Charcoal on hardboard
335,Self-Portrait (No. 5),e25a910d-f8ed-34d3-dd37-6c83bbc22123,Oil on hardboard
336,Self-Portrait (No. 4),54bf85b0-7d74-b37a-462d-a072439b165b,"Charcoal, lithographic crayon, and pencil on hardboard"
337,Self-Portrait (No. 3),f1884649-dc74-5885-ecb6-a50c5cb7fbc9,Oil on hardboard
338,Self-Portrait (No. 2),237b40f0-4c66-7073-2848-c1a1be7f2d0e,Oil on hardboard
339,Self-Portrait (No. 1),cb2a5848-c125-8a0f-d05c-eb958b6ba94f,Oil and charcoal on hardboard
340,Head of Adam Emory Albright (Head of My Father),b4644f13-ce64-7b8e-0bca-00972c4ed708,Bronze
341,This Ichnolite of Mine,9e39cf81-fa7c-9c62-5e02-ba92cbffcba5,Oil on canvas
342,Appears the Man,da95607c-6725-944e-5c82-8f6d95aea8ff,Lithograph on cream wove paper
343,Appears the Man,944695de-7373-38be-3a63-096ef3458e8a,Lithograph on white wove paper
344,Reclining Female Torso,5291e374-c5cc-eede-3d0c-c3003620a2c7,"Charcoal, with stumping and scraping, on off-white wove paper"
345,Top of Torso,1e692ce1-2df9-e17d-e38a-7d53b0fa5dd5,"Charcoal, with stumping, on off-white wove paper"
346,"Tree, Georgia",b269cdaa-745a-d455-590a-a8f9c5bbb70b,"Watercolor, heightened with touches of white gouache, on buff wove paper"
347,"Silver Miners' Row, Aspen, Colorado",cb1373f3-5847-a88a-6139-325d90a5a6e0,Metalpoint on ivory wove paper prepared with a white ground
348,"I, Mary",230424db-d31c-93a6-e157-35d3f99edb56,"Black crayon, with white crayon, touches of white gouache, scratching and erasing, on off-white clay coated paper"
349,Hail to the Pure,23e69d35-11fe-50fb-0ac0-5b79905a69b4,"Black chalk with stumping, graphite and black crayon, with scraping on clay-coated off-white, wove paper, fixed"
350,"The Trees Rise Above the Water-Sink Below the Sky, Georgia",f3d2804d-6497-62fb-82bb-c14d69f3f133,"Gouache with brush and black ink, on ivory clay-coated paper"
351,"Woodstock, East Vermont",0e184d6c-283c-f7a8-9c1e-c215a094d9e3,Conté crayon on white wove card
352,"View from Room 603, Watergate, Washington, D.C.",5c61a830-1e70-fb54-1b14-c9639e67699b,Colored pencils on white wove card
353,"View from the Hotel Window of Roof of Guild Hall, Brussels, Belgium",9d817c7d-8fcb-89a6-dc92-ac86f5dd5dbd,"Graphite, with colored pencils, on white wove card"
354,"View from Hotel Window, Prinsenstraat Amsterdam, Holland",0b3286d1-6fb1-3785-64db-73ac3f695f08,"Colored pencils, with scraping, on white wove card"
355,"Tree Study Unfinished, Georgia",282f3cc7-8276-ebc1-b293-74a20a74562e,"Gouache with brush and black ink, and touches of watercolor, on ivory clay-coated wove paper"
356,"Three Trees, Georgia",a807e22e-0b94-3a19-8f1a-d36931597b0f,"Watercolor and gouache, with brush and black ink, on white, clay-coated wove paper"
357,"Tea Plantation, Kenya, Africa",b040f424-e1d3-a94b-9d1d-fe385d1493a0,Graphite and black colored pencil on off-white wove card
358,"Tanzania, East Africa, Road Between Manjara and Arusha",a81993de-e029-0f5b-ffc4-863573b1b691,Graphite on off-white wove card
359,Tahiti,0049d815-027b-3a30-0345-5e89d870b411,Colored pencils on white wove card
360,"Fast Train Made Between Nagoya and Odwara, Japan",2ef89fee-b3eb-010c-0375-c5edcaf55b0a,Fiber-tipped pen and colored inks on off-white wove paper
361,"Sea of Bombasa, Kenya, East Africa",d49f9210-a403-a443-810b-7763f9c94c52,Graphite on white wove card
362,"St. Mary's River, Georgia",504432f5-358b-bb3e-d2b2-b329eb0d48c3,"Gouache and brush and black ink, on ivory clay-coated wove paper"
363,"St. Mary's Black River is Blue, Georgia",44e3b68a-918d-58a2-bc90-f84fad0a0804,"Gouache with brush and black ink, on ivory clay-coated wove paper"
364,Rome to Florence,f21e5edd-93d0-0914-da68-c03141544447,Fiber-tipped pen and brown ink on white wove card
365,Road Tunis to Kairouan,871bd424-eba6-be08-f345-abca6dd325ca,Fiber-tipped pen and colored inks on off-white wove card
366,"Road Augsburg to Munich, Germany",c056a86b-c161-4047-cc5f-49a289047fa6,Colored pencils on white wove card
367,"Road to Kairouan, Tunisia",b0a68e0a-3a5c-2adc-82b3-691fc2114fe7,Fiber-tipped pen and colored inks on off-white wove card
368,"Plattered Fish, Georgia",7052eade-4416-15a4-ed58-8931ec3c2d0f,"Gouache with brush and black ink, on ivory clay-coated paper"
369,Platter under Georgia Fish,162dd233-73c9-2f8c-bb89-fac6529227f1,"Gouache, with watercolor and brush and black ink, on ivory clay-coated paper"
370,The Old and the New Georgia,499b5c93-127a-13dd-75de-d61d4e23efc3,Metalpoint on cream wove paper prepared with a cream ground
371,"Nile River at Aswan, Egypt",e574c432-72be-3c35-64db-921cb9311459,"Watercolor and brush and black ink, on white wove paper"
372,"Near Prague, Czechoslovakia",ef90e229-08fe-787d-f4f9-249e178985e8,Colored pencils on white wove card
373,"Nags Head, Cape Hatteras",6f2bbace-899e-3218-d1ad-cc95ef7a9f69,Colored pencils on white wove card
374,Moscow,b60e1fff-b50a-17ab-ff72-ab9d7cfed5a9,"Watercolor and gouache, with brush and black ink, on white, clay-coated wove paper"
375,Moscow,1c6c5fcc-818c-5120-6502-ae37aa08bdf3,"Brush and black ink, on off-white, clay-coated wove paper"
376,"Masai-Kenya, Africa",af2269cd-5428-3d10-e4eb-726b7d456bf4,Graphite on off-white wove card
377,"Jackson Hole, Wyoming",7679ff21-5ba9-7953-70a7-213a656f8a2b,Gouache on white wove paper
378,"In Motion, Auto - Road Between Kerohi and Nairobi, Kenya",42b2ac48-cc21-028b-8dae-ffbf0741be2f,Graphite on off-white wove card
379,"Inland Sea, Japan from Boat",f07ab6b9-b20a-f6a7-9f24-472ae2679cb7,"Watercolor and brush and black ink, with touches of gouache, on off-white wove paper"
380,"Inland Sea, Japan",a9768cfc-6137-f015-5d15-ce33eced0045,"Watercolor and gouache, with brush and black ink, on cream wove paper"
381,Greek Island Chios off Turkey Shore,61ec2b07-1588-cbf8-e05d-5353ce9e6d85,Colored pencils on white wove card
382,Fez Morocco,909c1097-69cc-489b-e3ad-24bc1addd347,"Watercolor and gouache, with brush and black ink, on white wove paper"
383,"Fast Train Made Between Beppo to Osaka, Japan",b30301b6-44d8-c0b2-a01d-f9a103cf9dd7,"Brush and black ink, with pen and black ink, on ivory wove card"
384,"Egearat, Turkey",0e79d092-9079-d012-0f85-a893679e606b,"Yellow colored pencil, with touches of blue and red colored pencil, on white wove card"
385,"Copenhagen, Denmark",2b100eab-d388-9a7a-01c8-e7321adaa056,"Gouache with watercolor and charcoal, on off-white wove card"
386,"Copenhagen, Denmark",0d85f891-1d90-ddbc-0485-da7a0212e07c,"Watercolor and gouache, with touches of charcoal, on off-white wove card"
387,"Bridal Ten Sleep Falls, Wyoming",11640643-0db0-80c9-4a74-72a7fe2e6521,"Gouache with brush and black ink, on ivory wove paper"
388,"The Amazon River, Iquitos, Peru",98960beb-fd9b-1b44-5443-ac648a585d13,Gouache on white wove paper
389,"Alicia's Azaleas on St. Mary's River, Georgia",7447cb51-40eb-b81c-665c-407ca8e0b05d,"Gouache, over watercolor, with brush and black ink, on white wove paper"
390,"Study for ""The Vermonter""",0b955a8d-302c-baec-55d8-6023513ae2e7,"Charcoal, pastel, and oil on canvas"
391,Three Love Birds,6a68206e-9f60-4af5-2d4c-e6e9c1d211ad,Charcoal and oil on canvas
392,Captain Joseph Medill Patterson,f9bd5533-4c7f-fc2d-0bd2-db8581c4ff52,Oil on board
393,And Man Created God in His Own Image,7893ede4-351d-f37d-c4fe-51a3fd967de8,Oil on canvas
394,"Poor Room—There Is No Time, No End, No Today, No Yesterday, No Tomorrow, Only the Forever, and Forever, and Forever without End",577e1fb9-0542-07c7-ba31-4260e6ebecf4,Oil on canvas
395,Into the World There Came a Soul Called Ida,2d43ebe4-89aa-ae2d-6fd6-085bb6b77ee0,Oil on canvas
396,The Rustlers,a7b14b7c-c478-7c30-1fde-44f91f01a5db,Gouache on paper
397,"Oh God, Herrings, Buoys, the Glittering Sea",1ca6e186-c6b8-9b45-4c4e-0e1143fe3303,Gouache on ivory watercolor paper
